time,word,cate,v,a
8/12/2012,excited,6,8.11,6.43
8/12/2012,luck,6,6.73,4.57
8/12/2012,good,6,7.89,3.66
8/12/2012,luck,6,6.73,4.57
8/13/2012,night,6,6.06,5.94
8/13/2012,excited,6,8.11,6.43
8/13/2012,night,6,6.06,5.94
8/14/2012,feeling,6,6.5,3.86
8/14/2012,feeling,6,6.5,3.86
8/14/2012,weight,6,3.91,4.05
8/14/2012,future,6,6.71,6.48
8/15/2012,night,6,6.06,5.94
8/15/2012,birthday,6,6.37,4.6
8/16/2012,smile,6,7.89,4.62
8/16/2012,laugh,6,7.56,6.62
8/16/2012,young,6,6.31,4.09
8/17/2012,vote,6,5.24,5.05
8/18/2012,drunk,6,6.17,6.11
8/18/2012,night,6,6.06,5.94
8/18/2012,smile,6,7.89,4.62
8/19/2012,night,6,6.06,5.94
8/20/2012,birthday,6,6.37,4.6
8/20/2012,hope,6,7.48,5.29
8/21/2012,scream,6,3.02,6.74
8/22/2012,boyfriend,6,5.74,5.73
8/23/2012,kiss,6,7.78,6.05
8/29/2012,birthday,6,6.37,4.6
9/1/2012,sun,6,6.92,4.64
9/1/2012,smile,6,7.89,4.62
9/1/2012,smile,6,7.89,4.62
9/1/2012,flight,6,6.69,6.25
9/1/2012,good,6,7.89,3.66
9/1/2012,luck,6,6.73,4.57
9/2/2012,want,6,5.25,6
9/2/2012,want,6,5.25,6
9/2/2012,vote,6,5.24,5.05
9/3/2012,marry,6,7.09,5.52
9/3/2012,kiss,6,7.78,6.05
9/3/2012,want,6,5.25,6
9/3/2012,vote,6,5.24,5.05
9/3/2012,wonderful,6,7.41,4.57
9/5/2012,surprised,6,6.57,5.95
9/5/2012,excited,6,8.11,6.43
9/5/2012,excited,6,8.11,6.43
9/5/2012,want,6,5.25,6
9/6/2012,quote,6,5.85,2.95
9/6/2012,night,6,6.06,5.94
9/6/2012,award,6,7.86,5.85
9/6/2012,good,6,7.89,3.66
9/6/2012,vote,6,5.24,5.05
9/7/2012,good,6,7.89,3.66
9/8/2012,want,6,5.25,6
9/11/2012,hope,6,7.48,5.29
9/12/2012,break,6,5.1,4.71
9/12/2012,good,6,7.89,3.66
9/13/2012,score,6,6.5,6.35
9/13/2012,birthday,6,6.37,4.6
9/13/2012,hope,6,7.48,5.29
9/14/2012,smile,6,7.89,4.62
9/16/2012,death,6,1.89,5.53
9/16/2012,birthday,6,6.37,4.6
9/16/2012,ass,6,5.45,5.43
9/16/2012,lovely,6,7.55,3.95
9/17/2012,excited,6,8.11,6.43
9/17/2012,lucky,6,7.32,5.3
9/19/2012,lucky,6,7.32,5.3
9/20/2012,cream,6,6.56,3.8
9/22/2012,good,6,7.89,3.66
9/22/2012,perfection,6,6.59,5.55
9/22/2012,sun,6,6.92,4.64
9/23/2012,hope,6,7.48,5.29
9/26/2012,spa,6,7.38,3.75
9/26/2012,hope,6,7.48,5.29
9/26/2012,unexpected,6,4.68,5.1
9/26/2012,smile,6,7.89,4.62
9/28/2012,excited,6,8.11,6.43
9/28/2012,want,6,5.25,6
9/28/2012,sneak,6,4.33,5.45
9/29/2012,shout,6,5,6.29
9/29/2012,ass,6,5.45,5.43
9/30/2012,excited,6,8.11,6.43
10/1/2012,pop,6,6.05,4.45
10/2/2012,vote,6,5.24,5.05
10/2/2012,player,6,5.55,5.95
10/2/2012,gym,6,6.21,6.14
10/3/2012,wonderful,6,7.41,4.57
10/4/2012,intense,6,5.65,6.6
10/4/2012,perfection,6,6.59,5.55
10/5/2012,night,6,6.06,5.94
10/5/2012,want,6,5.25,6
10/5/2012,player,6,5.55,5.95
10/5/2012,night,6,6.06,5.94
10/5/2012,birthday,6,6.37,4.6
10/5/2012,birthday,6,6.37,4.6
10/6/2012,want,6,5.25,6
10/6/2012,shopping,6,6.48,5.79
10/7/2012,want,6,5.25,6
10/7/2012,birthday,6,6.37,4.6
10/7/2012,birthday,6,6.37,4.6
10/7/2012,birthday,6,6.37,4.6
10/7/2012,birthday,6,6.37,4.6
10/7/2012,birthday,6,6.37,4.6
10/8/2012,chance,6,6.05,4.3
10/8/2012,romance,6,7.28,6.06
10/10/2012,vote,6,5.24,5.05
10/11/2012,intense,6,5.65,6.6
10/12/2012,vote,6,5.24,5.05
10/13/2012,night,6,6.06,5.94
10/13/2012,precious,6,6.84,3.64
10/13/2012,good,6,7.89,3.66
10/13/2012,hilarious,6,7.8,6.11
10/19/2012,hope,6,7.48,5.29
10/19/2012,good,6,7.89,3.66
10/19/2012,night,6,6.06,5.94
10/19/2012,want,6,5.25,6
10/20/2012,divorce,6,2.49,5.39
10/21/2012,birthday,6,6.37,4.6
10/21/2012,hope,6,7.48,5.29
10/22/2012,good,6,7.89,3.66
10/22/2012,good,6,7.89,3.66
10/25/2012,want,6,5.25,6
10/25/2012,want,6,5.25,6
10/25/2012,want,6,5.25,6
10/26/2012,birthday,6,6.37,4.6
10/27/2012,lovely,6,7.55,3.95
10/27/2012,good,6,7.89,3.66
10/28/2012,lucky,6,7.32,5.3
10/28/2012,tree,6,7.59,2.67
10/30/2012,trick,6,4.89,5.57
11/2/2012,birthday,6,6.37,4.6
11/5/2012,birthday,6,6.37,4.6
11/7/2012,perfection,6,6.59,5.55
11/7/2012,tree,6,7.59,2.67
11/9/2012,night,6,6.06,5.94
11/12/2012,night,6,6.06,5.94
11/12/2012,want,6,5.25,6
11/13/2012,want,6,5.25,6
11/14/2012,good,6,7.89,3.66
11/14/2012,smile,6,7.89,4.62
11/14/2012,want,6,5.25,6
11/14/2012,deal,6,6.14,3.9
11/16/2012,dawn,6,6.74,3.1
11/19/2012,lovely,6,7.55,3.95
11/19/2012,want,6,5.25,6
11/20/2012,hope,6,7.48,5.29
11/20/2012,feeling,6,6.5,3.86
11/20/2012,break,6,5.1,4.71
11/20/2012,good,6,7.89,3.66
11/20/2012,break,6,5.1,4.71
11/21/2012,want,6,5.25,6
11/21/2012,money,6,7.1,6.86
11/21/2012,ass,6,5.45,5.43
11/21/2012,kiss,6,7.78,6.05
11/21/2012,gym,6,6.21,6.14
11/21/2012,good,6,7.89,3.66
11/22/2012,want,6,5.25,6
11/22/2012,parade,6,6.37,4.8
11/22/2012,hope,6,7.48,5.29
11/22/2012,chance,6,6.05,4.3
11/23/2012,hilarious,6,7.8,6.11
11/23/2012,want,6,5.25,6
11/24/2012,hilarious,6,7.8,6.11
11/24/2012,night,6,6.06,5.94
11/24/2012,want,6,5.25,6
11/24/2012,night,6,6.06,5.94
11/24/2012,deal,6,6.14,3.9
11/25/2012,smile,6,7.89,4.62
11/27/2012,want,6,5.25,6
11/27/2012,smile,6,7.89,4.62
11/29/2012,good,6,7.89,3.66
11/29/2012,feeling,6,6.5,3.86
11/29/2012,vote,6,5.24,5.05
11/30/2012,huge,6,5.39,5.75
12/1/2012,festival,6,6.84,5.86
12/3/2012,good,6,7.89,3.66
12/3/2012,good,6,7.89,3.66
12/3/2012,luck,6,6.73,4.57
12/3/2012,hope,6,7.48,5.29
12/4/2012,death,6,1.89,5.53
12/4/2012,night,6,6.06,5.94
12/7/2012,compliment,6,7.24,5.9
12/7/2012,crush,6,5.9,6.7
12/7/2012,want,6,5.25,6
12/7/2012,want,6,5.25,6
12/7/2012,good,6,7.89,3.66
12/7/2012,luck,6,6.73,4.57
12/8/2012,shopping,6,6.48,5.79
12/9/2012,want,6,5.25,6
12/9/2012,break,6,5.1,4.71
12/10/2012,want,6,5.25,6
12/10/2012,hope,6,7.48,5.29
12/11/2012,want,6,5.25,6
12/11/2012,kiss,6,7.78,6.05
12/11/2012,want,6,5.25,6
12/11/2012,want,6,5.25,6
12/14/2012,want,6,5.25,6
12/15/2012,loud,6,4.77,6.1
12/20/2012,tree,6,7.59,2.67
12/20/2012,birthday,6,6.37,4.6
12/20/2012,hope,6,7.48,5.29
12/20/2012,smile,6,7.89,4.62
12/20/2012,guess,6,5.18,3.86
12/21/2012,excited,6,8.11,6.43
12/21/2012,present,6,6.85,4.82
12/22/2012,chance,6,6.05,4.3
12/22/2012,want,6,5.25,6
12/23/2012,tree,6,7.59,2.67
12/23/2012,birthday,6,6.37,4.6
12/24/2012,leave,6,4.68,4.48
12/24/2012,loud,6,4.77,6.1
12/26/2012,good,6,7.89,3.66
12/26/2012,good,6,7.89,3.66
12/27/2012,good,6,7.89,3.66
12/28/2012,hope,6,7.48,5.29
12/29/2012,want,6,5.25,6
12/29/2012,want,6,5.25,6
12/29/2012,boyfriend,6,5.74,5.73
12/29/2012,shopping,6,6.48,5.79
12/29/2012,good,6,7.89,3.66
12/31/2012,gift,6,7.27,4.64
12/31/2012,hero,6,7.44,6.35
12/31/2012,flight,6,6.69,6.25
12/31/2012,want,6,5.25,6
12/31/2012,night,6,6.06,5.94
1/2/2013,good,6,7.89,3.66
1/2/2013,kiss,6,7.78,6.05
1/2/2013,hilarious,6,7.8,6.11
1/2/2013,want,6,5.25,6
1/2/2013,good,6,7.89,3.66
1/5/2013,break,6,5.1,4.71
1/5/2013,break,6,5.1,4.71
1/7/2013,good,6,7.89,3.66
1/7/2013,perfection,6,6.59,5.55
1/8/2013,want,6,5.25,6
1/9/2013,smile,6,7.89,4.62
1/10/2013,ticket,6,5.46,5.79
1/11/2013,blast,6,4.45,4.5
1/11/2013,good,6,7.89,3.66
1/12/2013,birthday,6,6.37,4.6
1/12/2013,wild,6,5.94,5.9
1/14/2013,shopping,6,6.48,5.79
1/17/2013,want,6,5.25,6
1/17/2013,good,6,7.89,3.66
1/17/2013,hope,6,7.48,5.29
1/19/2013,night,6,6.06,5.94
1/19/2013,expect,6,5.95,4.86
1/19/2013,want,6,5.25,6
1/20/2013,want,6,5.25,6
1/21/2013,want,6,5.25,6
1/21/2013,want,6,5.25,6
1/21/2013,gift,6,7.27,4.64
1/21/2013,good,6,7.89,3.66
1/21/2013,huge,6,5.39,5.75
1/21/2013,gift,6,7.27,4.64
1/22/2013,dismissal,6,4.05,4.48
1/22/2013,excited,6,8.11,6.43
1/22/2013,want,6,5.25,6
1/22/2013,good,6,7.89,3.66
1/22/2013,luck,6,6.73,4.57
1/24/2013,want,6,5.25,6
1/25/2013,want,6,5.25,6
1/25/2013,award,6,7.86,5.85
1/26/2013,good,6,7.89,3.66
1/26/2013,luck,6,6.73,4.57
1/29/2013,break,6,5.1,4.71
1/29/2013,good,6,7.89,3.66
1/29/2013,luck,6,6.73,4.57
1/29/2013,luck,6,6.73,4.57
1/29/2013,want,6,5.25,6
2/2/2013,excited,6,8.11,6.43
2/2/2013,sweet,6,7.77,4.14
2/2/2013,jet,6,6.29,5.89
2/2/2013,plane,6,6.43,6.14
2/3/2013,night,6,6.06,5.94
2/3/2013,night,6,6.06,5.94
2/3/2013,preach,6,5.41,5.89
2/3/2013,huge,6,5.39,5.75
2/3/2013,guess,6,5.18,3.86
2/5/2013,birthday,6,6.37,4.6
2/5/2013,hope,6,7.48,5.29
2/6/2013,good,6,7.89,3.66
2/7/2013,alarm,6,3.86,6.85
2/7/2013,good,6,7.89,3.66
2/13/2013,guess,6,5.18,3.86
2/14/2013,ticket,6,5.46,5.79
2/14/2013,sweet,6,7.77,4.14
2/14/2013,sweet,6,7.77,4.14
2/16/2013,stealth,6,5.45,4.22
2/16/2013,good,6,7.89,3.66
2/16/2013,good,6,7.89,3.66
2/16/2013,lovely,6,7.55,3.95
2/16/2013,lucky,6,7.32,5.3
2/17/2013,want,6,5.25,6
2/18/2013,good,6,7.89,3.66
2/18/2013,vote,6,5.24,5.05
2/20/2013,want,6,5.25,6
2/20/2013,night,6,6.06,5.94
2/20/2013,hilarious,6,7.8,6.11
2/21/2013,dawn,6,6.74,3.1
2/24/2013,young,6,6.31,4.09
2/26/2013,hope,6,7.48,5.29
2/28/2013,vote,6,5.24,5.05
3/1/2013,good,6,7.89,3.66
3/1/2013,hope,6,7.48,5.29
3/1/2013,good,6,7.89,3.66
3/3/2013,blast,6,4.45,4.5
3/3/2013,embrace,6,7,5.82
3/3/2013,want,6,5.25,6
3/7/2013,good,6,7.89,3.66
3/7/2013,feeling,6,6.5,3.86
3/7/2013,good,6,7.89,3.66
3/9/2013,want,6,5.25,6
3/9/2013,smile,6,7.89,4.62
3/9/2013,want,6,5.25,6
3/10/2013,feeling,6,6.5,3.86
3/10/2013,birthday,6,6.37,4.6
3/10/2013,birthday,6,6.37,4.6
3/11/2013,break,6,5.1,4.71
3/12/2013,hope,6,7.48,5.29
3/14/2013,laugh,6,7.56,6.62
3/14/2013,kiss,6,7.78,6.05
3/14/2013,pop,6,6.05,4.45
3/16/2013,plane,6,6.43,6.14
3/16/2013,stealth,6,5.45,4.22
3/17/2013,hope,6,7.48,5.29
3/17/2013,good,6,7.89,3.66
3/17/2013,flight,6,6.69,6.25
3/18/2013,lovely,6,7.55,3.95
3/18/2013,night,6,6.06,5.94
3/18/2013,lightning,6,5.34,6.75
3/18/2013,good,6,7.89,3.66
3/18/2013,hope,6,7.48,5.29
3/21/2013,loud,6,4.77,6.1
3/21/2013,want,6,5.25,6
3/22/2013,hope,6,7.48,5.29
3/22/2013,wonderful,6,7.41,4.57
3/23/2013,night,6,6.06,5.94
3/23/2013,clown,6,5.36,4.94
3/24/2013,drunk,6,6.17,6.11
3/24/2013,good,6,7.89,3.66
3/24/2013,hope,6,7.48,5.29
3/24/2013,good,6,7.89,3.66
3/25/2013,leave,6,4.68,4.48
3/25/2013,bikini,6,6.47,6.27
3/25/2013,smile,6,7.89,4.62
3/25/2013,hope,6,7.48,5.29
3/25/2013,birthday,6,6.37,4.6
3/25/2013,break,6,5.1,4.71
3/27/2013,good,6,7.89,3.66
3/27/2013,shopping,6,6.48,5.79
3/28/2013,good,6,7.89,3.66
3/28/2013,pop,6,6.05,4.45
3/28/2013,hilarious,6,7.8,6.11
3/30/2013,surprised,6,6.57,5.95
3/30/2013,break,6,5.1,4.71
3/31/2013,tree,6,7.59,2.67
4/1/2013,night,6,6.06,5.94
4/1/2013,want,6,5.25,6
4/1/2013,musical,6,7.68,5.63
4/2/2013,want,6,5.25,6
4/2/2013,smile,6,7.89,4.62
4/2/2013,sun,6,6.92,4.64
4/2/2013,award,6,7.86,5.85
4/4/2013,quote,6,5.85,2.95
4/4/2013,surprised,6,6.57,5.95
4/4/2013,good,6,7.89,3.66
4/4/2013,birthday,6,6.37,4.6
4/4/2013,birthday,6,6.37,4.6
4/5/2013,want,6,5.25,6
4/5/2013,guess,6,5.18,3.86
4/6/2013,plane,6,6.43,6.14
4/6/2013,plane,6,6.43,6.14
4/7/2013,huge,6,5.39,5.75
4/7/2013,night,6,6.06,5.94
4/7/2013,sun,6,6.92,4.64
4/7/2013,want,6,5.25,6
4/7/2013,hope,6,7.48,5.29
4/7/2013,award,6,7.86,5.85
4/7/2013,sweet,6,7.77,4.14
4/7/2013,good,6,7.89,3.66
4/8/2013,night,6,6.06,5.94
4/9/2013,perfection,6,6.59,5.55
4/9/2013,birthday,6,6.37,4.6
4/9/2013,sunny,6,7.95,5.38
4/10/2013,night,6,6.06,5.94
4/11/2013,hilarious,6,7.8,6.11
4/12/2013,splash,6,6.53,4.8
4/12/2013,leave,6,4.68,4.48
4/12/2013,want,6,5.25,6
4/13/2013,birthday,6,6.37,4.6
4/13/2013,birthday,6,6.37,4.6
4/14/2013,want,6,5.25,6
4/15/2013,death,6,1.89,5.53
4/15/2013,loud,6,4.77,6.1
4/16/2013,good,6,7.89,3.66
4/17/2013,gift,6,7.27,4.64
4/17/2013,lose,6,3.59,5.43
4/17/2013,want,6,5.25,6
4/17/2013,lucky,6,7.32,5.3
4/17/2013,leave,6,4.68,4.48
4/17/2013,good,6,7.89,3.66
4/17/2013,alarm,6,3.86,6.85
4/18/2013,trip,6,7,5.33
4/20/2013,wonderful,6,7.41,4.57
4/20/2013,memorable,6,6.54,4.83
4/21/2013,body,6,5.55,5.52
4/21/2013,night,6,6.06,5.94
4/21/2013,loud,6,4.77,6.1
4/22/2013,money,6,7.1,6.86
4/22/2013,shopping,6,6.48,5.79
4/22/2013,body,6,5.55,5.52
4/22/2013,birthday,6,6.37,4.6
4/27/2013,wonderful,6,7.41,4.57
4/28/2013,flight,6,6.69,6.25
4/28/2013,crush,6,5.9,6.7
4/29/2013,miracle,6,7.3,5.52
4/29/2013,good,6,7.89,3.66
4/29/2013,cream,6,6.56,3.8
4/29/2013,good,6,7.89,3.66
5/1/2013,feeling,6,6.5,3.86
5/1/2013,want,6,5.25,6
5/1/2013,want,6,5.25,6
5/1/2013,want,6,5.25,6
5/1/2013,want,6,5.25,6
5/1/2013,want,6,5.25,6
5/2/2013,good,6,7.89,3.66
5/2/2013,luck,6,6.73,4.57
5/4/2013,art,6,6.85,4.48
5/4/2013,good,6,7.89,3.66
5/5/2013,good,6,7.89,3.66
5/5/2013,trip,6,7,5.33
5/6/2013,good,6,7.89,3.66
5/7/2013,bonus,6,8.05,6.9
5/7/2013,clown,6,5.36,4.94
5/8/2013,sun,6,6.92,4.64
5/8/2013,good,6,7.89,3.66
5/11/2013,surprised,6,6.57,5.95
5/11/2013,surprise,6,7.44,6.57
5/11/2013,sun,6,6.92,4.64
5/11/2013,want,6,5.25,6
5/12/2013,want,6,5.25,6
5/12/2013,excited,6,8.11,6.43
5/13/2013,leave,6,4.68,4.48
5/14/2013,wet,6,5.57,5.57
5/14/2013,excited,6,8.11,6.43
5/15/2013,want,6,5.25,6
5/15/2013,huge,6,5.39,5.75
5/16/2013,galaxy,6,6.21,5.96
5/18/2013,want,6,5.25,6
5/18/2013,night,6,6.06,5.94
5/18/2013,drunk,6,6.17,6.11
5/20/2013,want,6,5.25,6
5/20/2013,kiss,6,7.78,6.05
5/21/2013,cheer,6,7.1,5.33
5/21/2013,body,6,5.55,5.52
5/21/2013,excited,6,8.11,6.43
5/21/2013,lovely,6,7.55,3.95
5/21/2013,want,6,5.25,6
5/22/2013,excited,6,8.11,6.43
5/22/2013,unpredictable,6,4.52,4.8
5/23/2013,excited,6,8.11,6.43
5/23/2013,lucky,6,7.32,5.3
5/23/2013,divorce,6,2.49,5.39
5/24/2013,chance,6,6.05,4.3
5/24/2013,surprise,6,7.44,6.57
5/24/2013,deal,6,6.14,3.9
5/25/2013,good,6,7.89,3.66
5/25/2013,night,6,6.06,5.94
5/25/2013,huge,6,5.39,5.75
5/25/2013,huge,6,5.39,5.75
5/25/2013,sun,6,6.92,4.64
5/26/2013,want,6,5.25,6
5/26/2013,preach,6,5.41,5.89
5/27/2013,night,6,6.06,5.94
5/27/2013,excited,6,8.11,6.43
5/28/2013,night,6,6.06,5.94
5/28/2013,excited,6,8.11,6.43
5/29/2013,vote,6,5.24,5.05
5/29/2013,laugh,6,7.56,6.62
5/29/2013,sun,6,6.92,4.64
5/30/2013,good,6,7.89,3.66
5/30/2013,want,6,5.25,6
5/30/2013,blast,6,4.45,4.5
6/1/2013,want,6,5.25,6
6/1/2013,good,6,7.89,3.66
6/1/2013,want,6,5.25,6
6/1/2013,break,6,5.1,4.71
6/1/2013,lovely,6,7.55,3.95
6/2/2013,birthday,6,6.37,4.6
6/2/2013,gift,6,7.27,4.64
6/2/2013,want,6,5.25,6
6/3/2013,gift,6,7.27,4.64
6/3/2013,blast,6,4.45,4.5
6/4/2013,birthday,6,6.37,4.6
8/2/2012,trust,7,7.24,4.3
8/3/2012,button,7,5.21,3.82
8/4/2012,moon,7,6.74,4.6
8/4/2012,role,7,6.11,4.61
8/5/2012,wheel,7,5.55,4.86
8/5/2012,cool,7,6.82,3.43
8/7/2012,cool,7,6.82,3.43
8/8/2012,real,7,7.09,4.05
8/8/2012,real,7,7.09,4.05
8/9/2012,fact,7,6.23,3.29
8/9/2012,crew,7,5.83,3.38
8/10/2012,major,7,5.52,4.24
8/10/2012,religion,7,5.42,5
8/10/2012,talk,7,6.64,3.38
8/11/2012,brother,7,6.18,4.48
8/11/2012,leaves,7,6.07,3.8
8/11/2012,brother,7,6.18,4.48
8/11/2012,total,7,5.74,4.81
8/12/2012,country,7,5.93,5.26
8/13/2012,dinner,7,6.4,3.85
8/14/2012,fan,7,6.36,4.89
8/15/2012,listen,7,5.93,4.45
8/16/2012,brother,7,6.18,4.48
8/17/2012,fact,7,6.23,3.29
8/17/2012,queen,7,6.44,4.76
8/18/2012,moment,7,5.76,3.83
8/18/2012,moment,7,5.76,3.83
8/18/2012,full,7,6,3.48
8/19/2012,swear,7,3.44,5.05
8/21/2012,office,7,5.24,4.08
8/21/2012,week,7,5.35,4.38
8/23/2012,official,7,5.75,4.04
8/23/2012,chop,7,4.6,4.43
8/23/2012,chop,7,4.6,4.43
8/24/2012,nice,7,6.55,4.38
8/25/2012,moon,7,6.74,4.6
8/25/2012,extra,7,6.39,2.9
8/28/2012,serious,7,5.08,4
8/28/2012,person,7,6.32,4.19
8/28/2012,face,7,6.39,5.04
8/28/2012,face,7,6.39,5.04
8/28/2012,holy,7,6.06,3.37
8/28/2012,option,7,6.37,3.19
8/28/2012,seat,7,4.95,2.95
9/2/2012,lead,7,5.56,3.95
9/2/2012,father,7,6.88,3.68
9/3/2012,job,7,5.64,4
9/3/2012,planet,7,5.69,4.34
9/3/2012,show,7,5.91,4.1
9/3/2012,swear,7,3.44,5.05
9/3/2012,thing,7,4.83,4.17
9/3/2012,swear,7,3.44,5.05
9/3/2012,mood,7,5.6,4.73
9/3/2012,lead,7,5.56,3.95
9/4/2012,swear,7,3.44,5.05
9/5/2012,coast,7,5.9,4.17
9/5/2012,sleep,7,7.2,2.8
9/5/2012,school,7,5.41,4.57
9/5/2012,sleep,7,7.2,2.8
9/5/2012,swear,7,3.44,5.05
9/6/2012,swear,7,3.44,5.05
9/6/2012,moon,7,6.74,4.6
9/6/2012,moon,7,6.74,4.6
9/6/2012,lead,7,5.56,3.95
9/6/2012,town,7,5.93,4.29
9/7/2012,school,7,5.41,4.57
9/9/2012,street,7,5.22,3.39
9/9/2012,dream,7,6.73,4.53
9/12/2012,swift,7,5.83,4.88
9/13/2012,job,7,5.64,4
9/14/2012,name,7,5.55,4.25
9/15/2012,swear,7,3.44,5.05
9/15/2012,swear,7,3.44,5.05
9/15/2012,show,7,5.91,4.1
9/16/2012,account,7,5.39,3.76
9/16/2012,assure,7,6.33,3.1
9/17/2012,autumn,7,6.3,4.51
9/17/2012,leaves,7,6.07,3.8
9/20/2012,week,7,5.35,4.38
9/20/2012,paper,7,5.2,2.5
9/20/2012,radio,7,6,3.84
9/22/2012,calm,7,6.89,1.67
9/22/2012,pretend,7,4.62,4.3
9/23/2012,presence,7,5.75,3.6
9/24/2012,sleep,7,7.2,2.8
9/24/2012,sleep,7,7.2,2.8
9/24/2012,radio,7,6,3.84
9/24/2012,sleep,7,7.2,2.8
9/25/2012,calm,7,6.89,1.67
9/26/2012,poster,7,5.34,3.93
9/26/2012,locker,7,5.19,3.38
9/26/2012,brother,7,6.18,4.48
9/26/2012,talk,7,6.64,3.38
9/28/2012,week,7,5.35,4.38
9/28/2012,dream,7,6.73,4.53
9/28/2012,maroon,7,5.41,4.37
9/28/2012,wear,7,6.36,3.33
9/28/2012,mood,7,5.6,4.73
9/29/2012,window,7,5.91,3.97
9/30/2012,person,7,6.32,4.19
9/30/2012,oath,7,6.4,4
9/30/2012,button,7,5.21,3.82
10/1/2012,official,7,5.75,4.04
10/2/2012,serious,7,5.08,4
10/2/2012,cool,7,6.82,3.43
10/3/2012,swear,7,3.44,5.05
10/3/2012,full,7,6,3.48
10/3/2012,small,7,5.76,3.43
10/4/2012,fact,7,6.23,3.29
10/5/2012,holy,7,6.06,3.37
10/5/2012,serious,7,5.08,4
10/5/2012,butterfly,7,7.17,3.47
10/5/2012,ground,7,5.28,2.35
10/5/2012,build,7,6.33,3.38
10/5/2012,person,7,6.32,4.19
10/5/2012,field,7,6.2,4.08
10/5/2012,school,7,5.41,4.57
10/5/2012,president,7,5.23,4.71
10/5/2012,person,7,6.32,4.19
10/5/2012,beginning,7,6.2,4.87
10/6/2012,cup,7,5.44,3.7
10/6/2012,swear,7,3.44,5.05
10/6/2012,serious,7,5.08,4
10/6/2012,door,7,5.13,3.8
10/6/2012,boots,7,5.97,4.67
10/6/2012,hair,7,5.56,4.48
10/7/2012,week,7,5.35,4.38
10/8/2012,wheel,7,5.55,4.86
10/8/2012,ballet,7,6.86,3.72
10/9/2012,part,7,5.11,3.82
10/9/2012,part,7,5.11,3.82
10/10/2012,road,7,5.53,4.9
10/10/2012,moment,7,5.76,3.83
10/11/2012,governor,7,5.32,3.65
10/12/2012,brother,7,6.18,4.48
10/13/2012,truth,7,7.19,3.88
10/13/2012,name,7,5.55,4.25
10/13/2012,effort,7,6.47,4.12
10/13/2012,rain,7,5.08,3.65
10/13/2012,brother,7,6.18,4.48
10/14/2012,swear,7,3.44,5.05
10/16/2012,listen,7,5.93,4.45
10/18/2012,face,7,6.39,5.04
10/18/2012,year,7,5.41,4.22
10/18/2012,year,7,5.41,4.22
10/18/2012,fact,7,6.23,3.29
10/19/2012,lad,7,5.44,4.06
10/19/2012,maroon,7,5.41,4.37
10/19/2012,thing,7,4.83,4.17
10/19/2012,school,7,5.41,4.57
10/19/2012,civil,7,5.8,2.95
10/19/2012,trust,7,7.24,4.3
10/19/2012,nice,7,6.55,4.38
10/19/2012,brick,7,4.79,4.46
10/19/2012,name,7,5.55,4.25
10/20/2012,moment,7,5.76,3.83
10/20/2012,sleep,7,7.2,2.8
10/20/2012,ad,7,5,4.29
10/20/2012,fair,7,7.14,3.29
10/20/2012,brother,7,6.18,4.48
10/21/2012,phase,7,5.17,3.98
10/21/2012,position,7,5.74,5.1
10/21/2012,haven,7,6.36,2.9
10/21/2012,fact,7,6.23,3.29
10/21/2012,school,7,5.41,4.57
10/22/2012,thing,7,4.83,4.17
10/22/2012,economy,7,3.64,5.32
10/22/2012,year,7,5.41,4.22
10/22/2012,swift,7,5.83,4.88
10/23/2012,door,7,5.13,3.8
10/23/2012,silent,7,4.79,3.46
10/23/2012,chair,7,5.08,3.15
10/24/2012,calm,7,6.89,1.67
10/25/2012,presence,7,5.75,3.6
10/25/2012,name,7,5.55,4.25
10/25/2012,school,7,5.41,4.57
10/26/2012,swift,7,5.83,4.88
10/26/2012,week,7,5.35,4.38
10/27/2012,fact,7,6.23,3.29
10/27/2012,trust,7,7.24,4.3
10/27/2012,booth,7,5.2,4.2
10/27/2012,reason,7,6.27,3.33
10/27/2012,thing,7,4.83,4.17
10/28/2012,leaves,7,6.07,3.8
10/28/2012,fair,7,7.14,3.29
10/29/2012,fair,7,7.14,3.29
10/29/2012,spice,7,6.55,4.06
10/29/2012,bell,7,5.38,4.45
10/31/2012,month,7,5.15,4.03
10/31/2012,year,7,5.41,4.22
10/31/2012,cool,7,6.82,3.43
10/31/2012,paint,7,5.62,4.1
10/31/2012,haven,7,6.36,2.9
10/31/2012,fair,7,7.14,3.29
11/1/2012,king,7,6,4.45
11/2/2012,land,7,6.61,3.05
11/2/2012,talk,7,6.64,3.38
11/2/2012,mood,7,5.6,4.73
11/2/2012,twin,7,5.81,3.95
11/3/2012,hand,7,5.95,4.4
11/3/2012,swear,7,3.44,5.05
11/4/2012,part,7,5.11,3.82
11/5/2012,school,7,5.41,4.57
11/6/2012,country,7,5.93,5.26
11/6/2012,country,7,5.93,5.26
11/10/2012,country,7,5.93,5.26
11/10/2012,brother,7,6.18,4.48
11/11/2012,dinner,7,6.4,3.85
11/11/2012,clay,7,5.33,3.83
11/12/2012,fish,7,6.04,4
11/13/2012,outcome,7,5.62,3.68
11/13/2012,dream,7,6.73,4.53
11/13/2012,thing,7,4.83,4.17
11/14/2012,door,7,5.13,3.8
11/14/2012,thing,7,4.83,4.17
11/14/2012,fact,7,6.23,3.29
11/15/2012,school,7,5.41,4.57
11/16/2012,week,7,5.35,4.38
11/16/2012,blonde,7,6.18,4.86
